t,x,y,yaw_meas,v_meas,ekf_yaw_pre,ekf_yaw_post,ekf_yaw_rate,ekf_v,cte_init,epsi_init,prev_delta,chosen_delta,best_cost
3.481,-179.58999633789062,79.3311538696289,-0.04245930573016211,1.4085073471069336,0.0,-0.029199797442314865,-0.0008808342530828701,-0.02030357549920581,-0.04245523676702218,1.544814760818113,0.057173524002760684,0.08207395448707461,447.41577576012435
3.5139999999999993,-179.54319763183594,79.33080291748047,-0.04133119901478295,1.4090008735656738,0.0,-0.028423984295681468,-0.0008596145460506745,-0.02041883627802136,-0.04207769481082767,1.5455905739647626,0.08207395448707461,0.06189608893977656,464.1263938615692
3.5470000000000006,-179.49636840820312,79.33016967773438,-0.04040441479424617,1.4108662605285645,0.0,-0.02778662315547838,-0.0008386684159667493,-0.01926951391567777,-0.04160128693301847,1.5462279351049641,0.06189608893977656,0.051765130998544524,481.3204360278273
3.58,-179.44949340820312,79.32937622070312,-0.03965020757353573,1.4125323295593262,0.0,-0.027267945384008563,-0.0008220462948689568,-0.018992069271387007,-0.041130491478233,1.546746612876433,0.051765130998544524,0.02837746653830651,498.8638613983151
3.6129999999999995,-179.40257263183594,79.32817077636719,-0.03922517538593749,1.4143322706222534,0.0,-0.02697564541416906,-0.0008110899287662402,-0.018712617161505123,-0.050586346231064415,1.5470389128462756,0.02837746653830651,0.04374061000684065,516.836869512372
3.646000000000001,-179.35560607910156,79.32721710205078,-0.03865472211925331,1.4153666496276855,0.0,-0.02658333754311379,-0.0008006206820231075,-0.01881017155691059,-0.050121840681555105,1.5474312207173204,0.04374061000684065,0.030536899008480528,535.2414859964814
3.6790000000000003,-179.30859375,79.32606506347656,-0.038221683803628025,1.4168379306793213,0.0,-0.026285531658548012,-0.0007905149327207012,-0.01837520137599614,-0.049615223996961375,1.5477290266019317,0.030536899008480528,0.08246098513158803,554.2616050979532
3.7119999999999997,-179.2615509033203,79.32585144042969,-0.03714097719446307,1.4161065816879272,0.0,-0.025542316159860037,-0.0007722799694666741,-0.018936163092928556,-0.049094285306446585,1.5484722421006207,0.08246098513158803,0.0807682768369852,573.5649645652412
3.744999999999999,-179.2145233154297,79.32572174072266,-0.03595320734828773,1.4165117740631104,0.0,-0.024725471929367318,-0.0007476502055773126,-0.017774007486552314,-0.04843052132059683,1.5492890863310906,0.0807682768369852,0.08323963237119437,593.5668502454225
3.7780000000000005,-179.16757202148438,79.32568359375,-0.034687136404874856,1.40839684009552,0.0,-0.023854779051575056,-0.0007199219923459558,-0.021401035186232594,-0.04766269946842498,1.5501597792088333,0.08323963237119437,0.05024237651202242,613.4127863211603
3.811,-179.12081909179688,79.3251724243164,-0.03380083847469109,1.4013224840164185,0.0,-0.0232452608413768,-0.0006996923493803054,-0.020437597276896327,-0.04691493783529635,1.5507692974190803,0.05024237651202242,0.06051112244151387,634.2041650069398
